program,course_languageEn,duration,university_name,ielts,toefl,gpa,fees,college_link
master of business administration(mba),not specified,2 years,sri vasavi institute of management (sdgs college),5.925531104850377,80.61120840630473,0.0,643.37,https://www.collegesearch.in/colleges/sri-vasavi-institute-of-management-sdgs-college
bachelor of technology (b.tech),not specified,4 years,"sri venkatesa perumal college of engineering & technology, tirupathi",5.925531104850377,80.61120840630473,0.0,3855.42,https://www.collegesearch.in/colleges/sri-venkatesa-perumal-college-of-engineering-technology
master of business administration(mba),not specified,2 years,"sri venkatesa perumal college of engineering & technology, tirupathi",5.925531104850377,80.61120840630473,0.0,1421.69,https://www.collegesearch.in/colleges/sri-venkatesa-perumal-college-of-engineering-technology
master of technology (m.tech),not specified,2 years,"sri venkatesa perumal college of engineering & technology, tirupathi",5.925531104850377,80.61120840630473,0.0,2108.43,https://www.collegesearch.in/colleges/sri-venkatesa-perumal-college-of-engineering-technology
bachelor of business management (bbm),not specified,3 years,"sri venkateshwara first grade college, bangalore",5.925531104850377,80.61120840630473,0.0,1445.78,https://www.collegesearch.in/colleges/sri-venkateshwara-first-grade-college-bangalore
master of business administration(mba),not specified,2 years,"sri venkateshwara first grade college, bangalore",5.925531104850377,80.61120840630473,0.0,3012.05,https://www.collegesearch.in/colleges/sri-venkateshwara-first-grade-college-bangalore
bachelor of engineering,not specified,4 years,sri venkateshwara institute of engineering,5.925531104850377,80.61120840630473,0.0,1927.71,https://www.collegesearch.in/colleges/sri-venkateshwara-institute-of-engineering
bachelor of engineering,not specified,4 years,"sri venkateswara college of engineering, kancheepuram",5.925531104850377,80.61120840630473,0.0,1927.71,https://www.collegesearch.in/colleges/sri-venkateswara-college-of-engineering-chennai
master of engineering,not specified,2 years,"sri venkateswara college of engineering, kancheepuram",5.925531104850377,80.61120840630473,0.0,1204.82,https://www.collegesearch.in/colleges/sri-venkateswara-college-of-engineering-chennai
master of business administration(mba),not specified,2 years,"sri venkateswara group of institutions, coimbatore",5.925531104850377,80.61120840630473,0.0,4660.24,https://www.collegesearch.in/colleges/sri-venkateswara-group-of-institutions
bachelor of technology (b.tech),not specified,4 years,"sri venkateswara institute of science & technology, thiruvallur",5.925531104850377,80.61120840630473,0.0,1927.71,https://www.collegesearch.in/colleges/sri-venkateswara-institute-of-science-technology
master of business administration(mba),not specified,2 years,"sri venkateswara institute of science & technology, thiruvallur",5.925531104850377,80.61120840630473,0.0,963.86,https://www.collegesearch.in/colleges/sri-venkateswara-institute-of-science-technology
master of engineering,not specified,2 years,"sri venkateswara institute of science & technology, thiruvallur",5.925531104850377,80.61120840630473,0.0,963.86,https://www.collegesearch.in/colleges/sri-venkateswara-institute-of-science-technology
bachelor of technology (b.tech),not specified,4 years,sri venkateswara institute of science and infromation technology (visit),5.925531104850377,80.61120840630473,0.0,1686.75,https://www.collegesearch.in/colleges/sri-venkateswara-institute-of-science-and-infromation-technology-visit
master of business administration(mba),not specified,2 years,sri venkateswara institute of science and infromation technology (visit),5.925531104850377,80.61120840630473,0.0,650.6,https://www.collegesearch.in/colleges/sri-venkateswara-institute-of-science-and-infromation-technology-visit
master of business administration(mba),not specified,2 years,"sri venkateswara university, tirupathi",5.925531104850377,80.61120840630473,0.0,506.41,https://www.collegesearch.in/colleges/sri-venkateswara-university-tirupathi
master of business administration(mba),not specified,2 years,sri yn college,5.925531104850377,80.61120840630473,0.0,643.37,https://www.collegesearch.in/colleges/sri-yn-college
master of business administration(mba),not specified,2 years,sri yn college - narasapur,5.925531104850377,80.61120840630473,0.0,1204.82,https://www.collegesearch.in/colleges/sri-yn-college-narasapur
bachelor of technology (b.tech),not specified,4 years,"sridevi women&rsquo;s engineering college (swec), hyderabad",5.925531104850377,80.61120840630473,0.0,2130.12,https://www.collegesearch.in/colleges/sridevi-womens-engineering-college-swec-hyderabad
bachelor of technology (b.tech),not specified,4 years,"srikalahasteeswara institute of technology, tirupathi",5.925531104850377,80.61120840630473,0.0,2481.93,https://www.collegesearch.in/colleges/srikalahasteeswara-institute-of-technology-tirupathi
bachelor of technology (b.tech),not specified,4 years,"srinivas university, mangalore",5.925531104850377,80.61120840630473,0.0,7614.46,https://www.collegesearch.in/colleges/srinivas-university-mangalore
master of business administration(mba),not specified,2 years,"srinivas university, mangalore",5.925531104850377,80.61120840630473,0.0,3566.27,https://www.collegesearch.in/colleges/srinivas-university-mangalore
master of technology (m.tech),not specified,2 years,"srinivas university, mangalore",5.925531104850377,80.61120840630473,0.0,2000.0,https://www.collegesearch.in/colleges/srinivas-university-mangalore
bachelor of engineering,not specified,4 years,"srinivasa institute of engineering & technology, chennai",5.925531104850377,80.61120840630473,0.0,1566.27,https://www.collegesearch.in/colleges/srinivasa-institute-of-engineering-technology-chennai
master of business administration(mba),not specified,2 years,"srinivasa institute of engineering & technology, chennai",5.925531104850377,80.61120840630473,0.0,771.08,https://www.collegesearch.in/colleges/srinivasa-institute-of-engineering-technology-chennai
bachelor of technology (b.tech),not specified,4 years,srinivasa ramanujan institute of technology,5.925531104850377,80.61120840630473,0.0,1686.75,https://www.collegesearch.in/colleges/srinivasa-ramanujan-institute-of-technology
bachelor of technology (b.tech),not specified,4 years,"srinix college of engineering, bhubaneswar",5.925531104850377,80.61120840630473,0.0,2361.45,https://www.collegesearch.in/colleges/srinix-college-of-engineering
master of business administration(mba),not specified,2 years,"sriram business school, greater noida",5.925531104850377,80.61120840630473,0.0,2891.57,https://www.collegesearch.in/colleges/sriram-business-school-greater-noida
bachelor of technology (b.tech),not specified,4 years,"sriram engineering college, thiruvallur",5.925531104850377,80.61120840630473,0.0,2710.84,https://www.collegesearch.in/colleges/sriram-engineering-college
master of engineering,not specified,2 years,"sriram engineering college, thiruvallur",5.925531104850377,80.61120840630473,0.0,1385.54,https://www.collegesearch.in/colleges/sriram-engineering-college
bachelor of business administration (bba),not specified,3 years,"srk institute of management & computer education, gandhinagar",5.925531104850377,80.61120840630473,0.0,225.9,https://www.collegesearch.in/colleges/srk-institute-of-management-computer-education
master of business administration(mba),not specified,3 years,"srk institute of management & computer education, gandhinagar",5.925531104850377,80.61120840630473,0.0,1807.23,https://www.collegesearch.in/colleges/srk-institute-of-management-computer-education
bachelor of technology (b.tech),not specified,4 years,"srk institute of technology, vijayawada",5.925531104850377,80.61120840630473,0.0,2698.8,https://www.collegesearch.in/colleges/srk-institute-of-technology-vijayawada
master of business administration(mba),not specified,2 years,"srk institute of technology, vijayawada",5.925531104850377,80.61120840630473,0.0,722.89,https://www.collegesearch.in/colleges/srk-institute-of-technology-vijayawada
master of technology (m.tech),not specified,2 years,"srk institute of technology, vijayawada",5.925531104850377,80.61120840630473,0.0,1253.01,https://www.collegesearch.in/colleges/srk-institute-of-technology-vijayawada
bachelor of business administration (bba),not specified,3 years,"srm institute of science and technology - srm university, chennai",5.925531104850377,80.61120840630473,0.0,3192.77,https://www.collegesearch.in/university/srm-university-chennai
master of hospital administration,not specified,2 years,"srm institute of science and technology - srm university, chennai",5.925531104850377,80.61120840630473,0.0,1445.78,https://www.collegesearch.in/university/srm-university-chennai
bachelor of technology (b.tech),not specified,4 years,"srm institute of science and technology - srm university, ghaziabad",5.925531104850377,80.61120840630473,0.0,7710.84,https://www.collegesearch.in/university/srm-institute-of-science-and-technology-srm-university
integrated mba,not specified,5 years,"srm institute of science and technology - srm university, ghaziabad",5.925531104850377,80.61120840630473,0.0,6024.1,https://www.collegesearch.in/university/srm-institute-of-science-and-technology-srm-university
master of business administration(mba),not specified,2 years,"srm institute of science and technology - srm university, ghaziabad",5.925531104850377,80.61120840630473,0.0,3614.46,https://www.collegesearch.in/university/srm-institute-of-science-and-technology-srm-university
master of technology (m.tech),not specified,2 years,"srm institute of science and technology - srm university, ghaziabad",5.925531104850377,80.61120840630473,0.0,2409.64,https://www.collegesearch.in/university/srm-institute-of-science-and-technology-srm-university
master of business administration(mba),not specified,2 years,"srm post graduate college, karimnagar",5.925531104850377,80.61120840630473,0.0,650.6,https://www.collegesearch.in/colleges/srm-post-graduate-college-karimnagar
bba in business analytics (in association with ibm ),not specified,3 years,"srm university - haryana, sonepat",5.925531104850377,80.61120840630473,0.0,5421.69,https://www.collegesearch.in/colleges/srm-university-haryana-sonepat
bachelor of technology (b.tech),not specified,4 years,"srm university - haryana, sonepat",5.925531104850377,80.61120840630473,0.0,8433.73,https://www.collegesearch.in/colleges/srm-university-haryana-sonepat
master of business administration(mba),not specified,2 years,"srm university - haryana, sonepat",5.925531104850377,80.61120840630473,0.0,4216.87,https://www.collegesearch.in/colleges/srm-university-haryana-sonepat
master of technology (m.tech),not specified,2 years,"srm university - haryana, sonepat",5.925531104850377,80.61120840630473,0.0,2409.64,https://www.collegesearch.in/colleges/srm-university-haryana-sonepat
bachelor of business administration (bba),not specified,3 years,"srm university, amaravati",5.925531104850377,80.61120840630473,0.0,9036.14,https://www.collegesearch.in/university/srm-university-amaravati
bachelor of technology (b.tech),not specified,4 years,"srm university, amaravati",5.925531104850377,80.61120840630473,0.0,12168.67,https://www.collegesearch.in/university/srm-university-amaravati
